calendar	日历	n. 
calf	小牛，腿肚子	n. 
calibration	刻度，核定	n. 
call	叫，称为，打电话	v. 
calm	宁静的，镇静的	adj. 
calmly	平静地，沉着地	adv. 
calorie	热卡，卡路里	n. 
camel	骆驼	n. 
camera	照相机	n. 
camp	帐篷，野营	n. 
campaign	战役，运动	n. 
camping	野营	n. 
campus	校园	n. 
can	能，会，可以	v. 
canada	加拿大	n. 
canadian	加拿大的(人)	adj. n. 
canal	运河，渠道	n. 
canary	金丝雀	n. 
cancel	删除，取消	v. 
cancellation	删除，取消	n. 
cancer	癌	n. 
candid	坦白的，直率的	adj. 
candidate	候选人	n. 
candle	蜡烛	n. 
candy	糖果	n. 
cane	手杖，(藤、竹的)茎	n. 
canned	罐装的	adj. 
cannon	大炮	n. 
canoe	独木舟，游艇	n. 
canon	规范，准则	n. 
canteen	食堂	n. 
canvas	帆布，画布	n. 
canvass	游说	v. 
cap	帽子，盖子	n. 
capability	才能，能力	n. 
capable	有能力的	adj. 
capacity	容量，容积，资格	n. 
cape	披肩，岬，海角	n. 
capita	人	n. 
capital	首都，资本	n. 
capital-intensive	资本密集型的	adj. 
capitalism	资本主义	n. 
capitalist	资本主义的	adj. 
capitalization	资本化	n. 
capitalize	大写，资本化	v. 
captain	队长，船长，上尉	n. 
caption	标题	n. 
captive	被俘虏的	adj. 
capture	俘获，捉拿	v. n. 
car	小汽车	n. 
caravan	车队，大蓬车	n. 
carbon	碳，复写纸	n. 
card	卡片，纸牌，名片	n. 
cardboard	硬纸板	n. 
cardinal	主要的	adj. 
care	注意，小心	n. 
career	职业，生涯	n. 
careful	小心的，仔细的	adj. 
careless	粗心的，不关心的	adj. 
carelessness	粗心	n. 
cargo	货物	n. 
carol	颂歌	n. 
carpenter	木匠	n. 
carpet	地毯	n. 
carriage	马车，(火车)车厢	n. 
carrier	运载工具，媒介	n. 
carrot	胡萝卜	n. 
carry	搬运，携带	v. 
cart	手推车	n. 
carton	纸箱	n. 
cartoon	漫画，动画片	n. 
cartridge	弹仓	n. 
carve	雕刻，切	v. 
carving	雕塑	n. 
case	事实，案例，箱子	n. 
cash	现金	n. 
cashier	出纳	n. 
cassette	小盒，磁盘盒	n. 
cast	掷，投射，铸造	v. 
castle	城堡	n. 
casual	偶然的，随便的	adj. 
casualty	伤亡	n. 
cat	猫	n. 
catalog	(商品)目录	n. 
catalyst	催化剂	n. 
catastrophe	灾难	n. 
catch	捕获，染病	v. 
category	种类，范畴	n. 
cater	提供	v. 
cathedral	大教堂	n. 
catholic	天主教的	adj. 
cattle	牛(总称)	n. 
cause	原因，理由，事业	n. 
caution	谨慎，告诫	n. 
cautious	谨慎的，当心的	adj. 
cavalry	骑兵，马术	n. 
cave	洞穴，山洞	n. 
cavern	酒馆	n. 
cavity	坑，孔穴	n. 
cease	停止，平息	v. 
ceiling	天花板	n. 
celebrate	庆祝	v. 
celebration	庆祝仪式	n. 
celery	芹菜	n. 
cell	细胞，牢房，电池	n. 
cellar	地窖，地下室	n. 
cement	水泥	n. 
cemetery	墓场	n. 
censor	审查	v. 
censorship	审查	n. 
cent	分币	n. 
center	中心	n. 
centigrade	摄氏的	adj. 
centimeter	厘米	n. 
central	中心的，中央的	adj. 
century	世纪	n. 
cereal	谷物	n. 
ceremonial	仪式的	adj. 
ceremony	仪式，典礼，礼节	n. 
certain	确信的，一定的	adj. 
certainly	一定，当然，行	adv. 
certainty	确实，必然的事	n. 
certificate	证书，执照	n. 
certification	证明	n. 
certify	证明	v. 
chain	链条，一系列，锁链	n. 
chair	椅子	n. 
chairman	主席，董事长	n. 
chairperson	主席(无性别之分)	n. 
chairwoman	女主席，女董事长	n. 
chalk	白垩，粉笔	n. 
challenge	挑战，质问	n. v. 
challenging	具有挑战性的	adj. 
chamber	房间	n. 
champion	优胜者，冠军	n. 
championship	锦标(赛)	n. 
chance	机会，可能性	n. 
change	变化，零钱	n. 
changeable	变化的	adj. 
channel	沟渠，途径，频道	n. 
chaos	混乱	n. 
chap	伙计	n. 
chapter	章，节	n. 
character	性格，角色，特牲	n. 
characteristic	特征，特性	n. 
characteristical	特征的	adj. 
characterize	具有...特征	v. 
charcoal	木炭	n. 
charge	收费，冲向，控告	v. 
charity	施舍，仁慈	n. 
charm	魅力	n. 
charming	迷人的	adj. 
chart	图表	n. 
charter	特许证，宪章	n. 
chase	追逐，驱除	v. 
chat	聊天	v. 
chatter	喋喋不休，啁啾	v. 
cheap	便宜的，可鄙的	adj. 
cheat	欺骗，作弊	v. 
cheating	欺骗行为	n. 
check	检验，核对	v. 
check-out	结帐，离店时限	n. 
check-up	核对，检查	n. 
cheek	颊，脸	n. 
cheeky	胖乎乎的	adj. 
cheer	喝彩	n. 
cheerful	快活的	adj. 
cheese	干酪，奶酪	n. 
chemical	化学的	adj. 
chemist	化学家，药剂师	n. 
chemistry	化学	n. 
cheque	支票	n. 
cherish	珍爱，怀有	v. 
cherry	樱桃	n. 
chess	国际象棋	n. 
chest	胸膛，柜子	n. 
chestnut	栗树，栗子	n. 
chew	咀嚼	v. 
chick	小鸡	n. 
chicken	鸡，鸡肉	n. 
chief	首席的，首要的	adj. 
chiefly	多半，首要地	adv. 
child	孩子，儿童	n. 
childhood	童年	n. 
childish	孩子气的	adj. 
childlike	孩子似的，天真的	adj. 
chill	寒意	n. 
chilly	凉的，冷淡的	adj. 
chimney	烟囱	n. 
chin	下巴，下颊	n. 
china	中国	n. 
china	瓷器，陶瓷	n. 
chinese	中国的	adj. n. 
chip	片，屑，缺口	n. 
chocolate	巧克力	n. 
choice	选择，选中的人或物	n. 
choke	闷死，窒息，阻塞	v. 
choose	选择，愿意	v. 
chop	劈，剁	v. 
chorus	合唱队，齐声	n. 
christ	基督	n. 
christian	基督教的	adj. 
christianity	基督教(精神)	n. 
christmas	圣诞节	n. 
church	教堂	n. 
cif	(缩)到岸价	n. 
cigar	雪茄	n. 
cigarette	卷烟	n. 
cinema	电影院	n. 
circle	圆，果	n. 
circuit	巡回，电路	n. 
circular	圆圈的	adj. 
circulate	循环，流通，流传	v. 
circulation	循环，销路，周转	n. 
circumference	周围，圆周	n. 
circumstance	情况，环境	n. 
circus	马戏团	n. 
cite	引证，举例	v. 
citizen	公民，市民	n. 
citizenship	公民权	n. 
city	城市	n. 
civil	民用的，民事的	adj. 
civilization	文明，民族文化	n. 
civilize	使...文明，开化	v. 
claim	要求，索赔，声称	v. 
clamp	夹子	n. 
clap	排手，鼓掌	v. 
clarification	澄清	n. 
clarify	弄清(问题)	v. 
clash	碰撞，冲突	v. n. 
clasp	扣子	n. 
class	阶级，种类，班级	n. 
classic	经典作品	n. 
classical	经典的，古典的	adj. 
classification	分类	n. 
classify	分类，分等	v. 
classmate	同班同学	n. 
classroom	教室	n. 
clatter	咔嗒响	v. 
clause	条款，从句	n. 
claw	爪	n. 
clay	黏土	n. 
clean	清洁的，干的	adj. 
clear	清楚的，明确的	adj. 
clearance	结关	n. 
clearly	清晰地，无疑地	adv. 
clench	咬紧，握紧，决定	v. 
clerk	办事员，职员，店员	n. 
clever	聪明的，灵巧的	adj. 
cleverness	聪明，机灵	n. 
client	当事人，顾客，用户	n. 
clientele	顾客(总称)	n. 
cliff	悬崖，峭壁	n. 
climate	气候	n. 
climax	顶点，高潮	n. 
climb	爬，攀登，上升	v. 
cling	粘住，依附	v. 
clinic	诊所	n. 
clip	夹子，卡子	n. 
cloak	外套，借口	n. 
clock	时钟	n. 
clockwise	顺时针的	adj. adv. 
close	关闭，结束	v. 
closed	关闭的，停业的	adj. 
closely	紧密地，严密地	adv. 
closet	壁橱	n. 
cloth	织物，布，衣料	n. 
clothe	给...着衣	v. 
clothes	衣服(总称)	n. 
clothing	服装(总称)	n. 
cloud	云	n. 
cloudy	多云的	adj. 
clown	小丑，丑角	n. 
club	俱乐部，会，棍棒	n. 
clue	线索	n. 
clumsy	笨拙的，愚蠢的	adj. 
cluster	群，串	n. 
clutch	抓紧	v. n. 
coach	客车，教练	n. 
coal	煤	n. 
coarse	粗糙的，粗的	adj. 
coast	海岸，海滨	n. 
coastal	沿海的	adj. 
coat	上衣，涂层	n. 
cock	公鸡	n. 
cocktail	鸡尾酒	n. 
code	法规，代码，密码	n. 
codify	编码	v. 
coefficient	系数	n. 
coffee	咖啡	n. 
coffin	棺材	n. 
coherence	凝聚性	n. 
coherent	有条理的，粘着的	adj. 
cohesion	凝聚力，团结	n. 
cohesive	有粘性的	adj. 
coil	卷曲	v. 
coin	硬币，创造新词	n. 
coinage	重合，一致	v. 
coincide	巧合，同时发生	n. 
coincidence	同时发生的	adj. 
coincident	冷，冷冰冰的	adj. 
coldness	寒冷，冷淡	n. 
collaborate	协作，勾结	v. 
collaboration	协作，通敌	n. 
collapse	倒塌	v. 
collar	领子	n. 
colleague	同事，同行	n. 
collect	收集，征收，聚集	v. 
collection	收集，收藏	n. 
collective	集体	n. 
college	学院	n. 
collide	猛烈碰撞，冲突	v. 
collision	猛烈碰拉，冲突	n. 
colonel	上校	n. 
colonial	殖民的，殖民地的	adj. 
colonist	殖民者，移民	n. 
colonist	殖民主义	n. 
colony	殖民地	n. 
color	颜色，色彩，气色	n. 
color-blind	色盲的	adj. 
colorful	色彩丰富的	adj. 
colorless	无色的	adj. 
column	圆柱，栏	n. 
columnist	专栏作家	n. 
comb	梳	v. 
combat	战斗，斗争	v. n. 
combination	混合，组合	n. 
combine	组合，化合，结合	v. 
come	来到，出现，发生	v. 
comedian	喜剧演员	n. 
comedy	喜剧	n. 
comfort	舒适，慰藉	n. 
comfortable	舒适的，自在的	adj. 
comic	喜剧的，滑稽的	adj. 
command	命令，控制	v. n. 
commander	司令，指挥官	n. 
commandment	称赞	n. 
commemorate	纪念	n. 
commemoration	纪念	v. 
commence	开始	v. 
commend	称赞，推荐	v. 
comment	评论	n. v. 
commerce	商业	n. 
commercial	商业的，商务的	adj. 
commission	委托，委任	n. v. 
commit	委托，犯(错误)	v. 
commitment	责任	n. 
committee	委员会	n. 
commodity	商品	n. 
common	共同的，普通的	adj. 
commonly	通常，平常	adv. 
commonplace	平凡的，平淡的	adj. 
commonsense	常识	n. 
commonwealth	共同体，联邦	n. 
commune	公社	n. 
communicate	传播，通讯	v. 
communication	通信，通讯系统	n. 
communicative	通讯的	adj. 
communism	共产主义	n. 
communist	共产主义者	n. 
community	团体，共同体，群体	n. 
compact	严密的，紧凑的	adj. 
companion	同伴，伴侣	n. 
company	公司，同伴	n. 
comparable	可比较的	adj. 
comparative	比较的，相当的	adj. 
comparatively	比较地	adv. 
compare	比较，比作	v. 
comparison	比较	n. 
compass	指南针，圆规	n. 
compatible	可兼容的，一致的	adj. 
compel	强迫，逼迫	v. 
compels	强迫	v. 
compensate	赔偿，补偿，酬报	v. 
compensation	赔偿，补偿	n. 
compete	竞争，比赛	v. 
competent	称职的，有能力的	adj. 
competition	竞争，比赛	n. 
competitive	竞争的	adj. 
competitiveness	竞争能力	n. 
competitor	竞争者，对手	n. 
compile	编(书)，编辑	v. 
complain	抱怨，控诉	v. 
complaint	怨言，控告	n. 
complement	补充，余数	n. 
complete	完成，结束	v. 
completely	完全地，十分	adv. 
completion	完成，完满	n. 
complex	综合的，复杂的	adj. 
complexity	复杂性	n. 
compliance	顺从，应允	n. 
complicate	使复杂	v. 
complicated	错综复杂的	adj. 
compliment	称赞，问候	n. v. 
complimentary	称赞的	adj. 
comply	履行，遵守	v. 
component	成分，组分	n. 
componential	成分的	adj. 
compose	由...组成，作曲	v. 
composed	镇静的	adj. 
composer	作曲家	n. 
composite	合成的，组合的	adj. 
composition	作文，组成	n. 
compound	化合物	n. 
comprehend	理解，了解	v. 
comprehension	理解	n. 
comprehensive	综合的，广泛的	adj. 
compress	压缩	v. 
compression	压缩，凝缩	n. 
comprise	包括，由...组成	v. 
compromise	妥协，和解	n. v. 
compulsory	强制的，必修的	adj. 
computation	计算	n. 
compute	计算	v. 
computer	计算机	n. 
computerization	计算机化	n. 
computerize	使...计算机化	v. 
comrade	同志	n. 
conceal	隐瞒，隐藏	v. 
concede	让步，输	v. 
conceit	自负，自大	n. 
conceited	自负的	adj. 
conceive	想象，怀孕	v. 
concentrate	集中，浓缩	v. 
concentrated	全神贯注的	adj. 
concentration	专心，浓度	n. 
concept	概念	n. 
conception	想法，概念	n. 
conceptive	概念的	adj. 
concern	涉及，关心	v. 
concerned	有关的	adj. 
concerning	关于	prep. 
concert	音乐会	n. 
concerted	齐心协力的	adj. 
concess	让步	v. 
concession	让步，减免，租界	n. 
concise	简明的，简要的	adj. 
conclude	结束，缔结，断定	v. 
conclusion	结束，结论	n. 
conclusive	结束的，结论性的	adj. 
concrete	混凝土	n. 
concur	同地发生	v. 
concurrence	合作，并发	n. 
concurrent	同时发生的	adj. 
condemn	谴责，判刑	v. 
condemnation	谴责，判决	n. 
condensation	凝聚	n. 
condense	凝结，冷凝，精简	v. 
condenser	冷凝器，聚光器	n. 
condition	状态，情形，条件	n. 
conditional	有条件的	adj. 
conduce	导致，有益于	v. 
conducive	有助于...的	adj. 
conduct	行为，管理	n. 
conduction	传导，传热	n. 
conductor	(乐队)指挥，售票员	n. 
cone	锥体，锥形	n. 
confer	授予，颁布，商议	v. 
conference	会议	n. 
confess	坦白，供认	v. 
confession	供认，自由	n. 
confide	委托，吐露秘密	v. 
confidence	信任，信心	n. 
confident	确信的，自信的	adj. 
confidential	机密的	adj. 
confine	限制	v. 
confinement	限制	n. 
confirm	证实，确认，批准	v. 
confirmation	确认	n. 
conflict	冲突，斗争	v. n. 
conform	遵守，使...一致	v. 
conformity	遵照，一致	n. 
confront	面对，与...相对	v. 
confrontation	面对，对峙	n. 
confuse	混淆，弄糊涂，搅乱	v. 
confusion	混乱，糊涂	n. 
congestion	阻塞，消化不良	n. 
congratulate	祝贺	v. 
congratulation	祝贺，贺辞	n. 
congress	(代表)大会，国会	n. 
congressman	国会议员	n. 
conjunction	连词，联结	n. 
connect	连接，联想	v. 
connection	联系，社会关系	n. 
conquer	征服，战胜	v. 
conqueror	征服者，胜利者	n. 
conquest	征服	n. 
conscience	良心，良知	n. 
conscientious	有良心的	adj. 
conscientiously	认真地	adv. 
conscious	意识到的，自觉的	adj. 
consciousness	知觉，意识	n. 
consecutive	连续的，连贯的	adj. 
consent	同意，允许	v. n. 
consequence	后果，重要性	n. 
consequently	因而，所以	adv. 
conservation	保护，保存	n. 
conservative	保守的，稳健的	adj. 
consider	考虑，以为，体谅	v. 
considerable	相当的，可观的	adj. 
considerably	相当	adv. 
considerate	考虑周全的	adj. 
consideration	考虑，照顾	n. 
consign	委托，托运货物	v. 
consignment	委托，货物	n. 
consist	由...组成	v. 
consistency	一致(性)	n. 
consistent	始终如一的，符合	adj. 
console	安慰	v. 
consolidate	团结	v. 
consolidated	加固的，统一的	adj. 
consolidation	团结	n. 
consonant	响亮的	adj. 
conspicuous	显眼的，出众的	adj. 
conspiracy	阴谋	n. 
constable	警官	adv. 
constant	不变的，恒定的	adj. 
constantly	经常地	adv. 
constituent	组成的	adj. 
constitute	组成，构成，设立	v. 
constitution	宪法，章程	n. 
constitutive	宪法的，章程的	adj. 
constraint	强制，拘束	n. 
construct	建设，建立	v. 
construction	建设，建筑	n. 
construe	翻译，解释	v. 
consul	领事	n. 
consulate	领事馆	n. 
consult	咨询，磋商	v. 
consultant	咨询顾问(公司)	n. 
consultation	咨询	n. 
consume	消费，消耗	v. 
consumer	消费者，用户	n. 
consumption	消费，消耗量	n. 
contact	接触，联系	n. v. 
contain	含有，容纳，抑制	v. 
container	容器，集装箱	n. 
contemplate	沉思	v. 
contemplation	苦思冥想	n. 
contemporarian	同时代人	n. 
contemporary	当代的，同时代的	adj. 
contempt	轻视，蔑视	n. 
contemptuous	轻视的	adj. 
content	含量，内容	n. 
contest	争夺，比赛	n. v. 
contestant	参赛人	n. 
context	上下文，语境，环境	n. 
contextual	上下文的，环境的	adj. 
continent	节制的	adj. 
continental	大陆的	adj. 
contingency	事故，意外	n. 
continual	连续的，频繁的	adj. 
continuance	连续	n. 
continue	继续，连续，依旧	v. 
continuous	持续的，不断的	adj. 
continuously	连续不断地	adv. 
contract	契约，合同	n. 
contracted	合同所规定的	adj. 
contractual	合同的，契约的	adj. 
contradict	反驳，与...矛盾	v. 
contradiction	矛盾，反驳	n. 
contrary	相反的	adj. 
contrast	对照，对比	n. v. 
contribute	捐献，贡献，投稿	v. 
contribution	贡献，捐献物	n. 
control	控制，管理	v. n. 
controversial	有争议的	adj. 
controversy	论战，论争	n. 
convenience	方便，便利	n. 
convenient	便利的，方便的	adj. 
convention	大会，协定，惯例	n. 
conventional	传统的，常规的	adj. 
conversant	精通的，有交情的	adj. 
conversation	会话，谈话	n. 
converse	谈话，对话，交往	v. 
conversely	相反地	adv. 
conversion	转变，转化，换算	n. 
convert	转换，改变信仰	v. 
convey	运输，传达	v. 
conveyance	运送，传达	n. 
convict	罪犯	n. 
conviction	定罪，确信	n. 
convince	使...确信，信服	v. 
convinced	信服的	adj. 
cook	烹调，烧	v. 
cooker	厨具，厨灶	n. 
cool	凉的，冷静的	adj. 
coolness	凉爽，冷淡	n. 
cooperate	合作，协作	v. 
cooperation	合作，协作	n. 
cooperative	合作的	adj. 
coordinate	协调，配合	v. 
coordination	协调，配合	n. 
cope	应付，对付	v. 
copper	铜	n. 
copy	抄写，复制	v. 
cord	细绳，电线	n. 
cordial	诚恳的，亲切的	adj. 
cordially	亲切地	adv. 
core	核，核心	n. 
cork	软木塞	n. 
corn	谷物，玉米	n. 
corner	角落，拐角	n. 
corporate	有限公司	n. 
corporation	公司	n. 
correct	正确的，恰当的	adj. 
correction	修改，校正	n. 
correctly	正确地	adv. 
correlate	相关，关联	v. 
correlation	相互关系	n. 
correspond	符合，通信，相当于	v. 
correspondence	相应，通信	n. 
correspondent	对应的	adj. 
corresponding	相应的，通信的	adj. 
corridor	走廓	n. 
corrode	腐蚀	v. 
corrosion	腐蚀	n. 
corrupt	腐败的，腐化的	adj. 
corruption	腐败，腐化	n. 
cosmetics	化妆品	n. 
cosmic	宇宙的	adj. 
cosmopolitan	大都市	n. 
cosmos	宇宙	n. 
cost	成本，费用	n. 
costly	昂贵的	adj. 
cottage	村舍	n. 
cotton	棉花，棉布，棉纱	n. 
couch	躺椅	n. 
cough	咳嗽	v. n. 
council	理事会，委员会	n. 
counsel	劝告，辩护律师	n. 
counsellor	顾问	n. 
count	计算，数，认为	v. 
countable	可计算的	adj. 
countenance	容貌，支持	n. 
counter	柜台	n. 
countermand	撤回，取消	v. 
countermeasure	对策	n. 
counter-offer	还价，还盘	n. 
counterpart	同类的人或物	n. 
countersign	副署，会签	v. 
countersignature	副署，会签	n. 
countless	无数的	adj. 
country	国家，乡间，故乡	n. 
countryside	乡下	n. 
county	县，郡	n. 
couple	一对，几个，夫妇	n. 
courage	勇气，胆量	n. 
courageous	勇敢的	adj. 
course	过程，路线，课程	n. 
court	法庭，宫廷，球场	n. 
courteous	有礼貌的	adj. 
courtesy	礼貌，礼仪，好意	n. 
courtyard	院子	n. 
cousin	堂(或表)兄弟姐妹	n. 
cover	盖，掩盖	v. 
coverage	覆盖率	n. 
covering	包括的	adj. 
cow	母牛，奶牛	n. 
coward	懦夫	n. 
cowardly	胆小地	adv. 
crab	蟹	n. 
crack	使...破裂	v. 
cracker	苏打饼干，克力架	n. 
cradle	摇篮，发源地	n. 
craft	工艺，手艺，飞机	n. 
craftsman	手艺人	n. 
craftsmanship	手艺	n. 
crane	鹤，起重机	n. 
crash	碰撞	v. 
crate	一箱，篓，筐	n. 
crave	渴望，恳求	v. 
crawl	爬行，徐徐行进	v. 
craziness	疯狂	n. 
crazy	疯狂的，迷恋的	adj. 
cream	乳脂，奶油	n. 
creamy	奶油的，奶黄色的	adj. 
create	创造，创作，造成	v. 
